customer_id,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
2780,699,0.09375,1252.81,3,2,5,4,Loyal Customers
2781,288,0.065217391,918.3,4,1,5,3,Potential Loyalists
2782,249,1,247.84,4,3,2,3,Potential Loyalists
2783,888,0.095238095,601.04,2,2,4,3,Customers Needing Attention
2784,1027,1,245.22,2,3,2,3,Customers Needing Attention
2785,377,0.25,411.13,4,3,3,3,Potential Loyalists
2786,1625,1,440.32,1,3,3,3,At Risk
2787,267,0.111111111,548.74,4,2,4,3,Potential Loyalists
2788,894,1,110.05,2,3,1,2,Customers Needing Attention
2789,1649,2,687.08,1,5,4,5,Cant Lose Them
2790,946,1,57.61,2,3,1,2,Customers Needing Attention
2791,581,0.133333333,1266.38,3,2,5,4,Loyal Customers
2792,383,0.073170732,681.43,4,1,4,3,Potential Loyalists
2793,456,1,299.44,4,3,2,3,Potential Loyalists
2795,292,1,360.96,4,3,2,3,Potential Loyalists
2796,162,0.068965517,964.59,5,1,5,3,Loyal Customers
2797,1669,1,461.15,1,3,3,3,At Risk
2798,570,1,72.41,3,3,1,2,Customers Needing Attention
2799,772,0.1,570.59,3,2,4,3,Potential Loyalists
2800,849,0.057142857,561.05,2,1,4,3,Customers Needing Attention
2801,1192,1,333.92,2,3,2,3,Customers Needing Attention
2802,1612,1,415.02,1,3,3,3,At Risk
2803,23,1,335.9,5,3,2,3,Loyal Customers
2804,1346,0.2,630.72,1,3,4,4,Cant Lose Them
2805,1101,0.15,566.12,2,3,4,4,At Risk
2806,185,1,157.57,5,3,1,2,Potential Loyalists
2807,326,0.1,726.95,4,2,4,3,Potential Loyalists
2809,963,1,166.64,2,3,1,2,Customers Needing Attention
2810,630,1,107.65,3,3,1,2,Customers Needing Attention
2811,955,1,31.62,2,3,1,2,Customers Needing Attention
2812,802,0.25,484.3,2,3,3,3,Customers Needing Attention
2813,637,1,182.65,3,3,1,2,Customers Needing Attention
2814,480,0.125,718.06,3,2,4,3,Potential Loyalists
2815,20,0.0625,496.75,5,1,3,2,Potential Loyalists
2816,634,1,389.71,3,3,3,3,Potential Loyalists
2817,694,0.272727273,863.83,3,3,5,4,Loyal Customers
2818,1757,1,845.55,1,3,5,4,Cant Lose Them
2819,795,1,62.86,2,3,1,2,Customers Needing Attention
2820,654,0.117647059,405.88,3,2,3,3,Potential Loyalists
2822,1079,1,309.97,2,3,2,3,Customers Needing Attention
2823,481,0.058823529,270.25,3,1,2,2,Customers Needing Attention
2824,701,0.074074074,75.94,3,1,1,1,Promising
2825,1702,1,200.61,1,3,1,2,Hibernating
2826,624,0.4,635.38,3,3,4,4,Loyal Customers
2827,610,0.130434783,1014.2,3,2,5,4,Loyal Customers
2829,64,0.148148148,1271.99,5,3,5,4,Champions
2831,974,1,363.78,2,3,2,3,Customers Needing Attention
2833,669,0.193548387,1872.57,3,3,5,4,Loyal Customers
2834,1252,0.222222222,670.6,1,3,4,4,Cant Lose Them
2835,13,0.117647059,205.76,5,2,1,2,Potential Loyalists
2836,646,1,495.34,3,3,3,3,Potential Loyalists
2838,137,0.142857143,397.82,5,3,3,3,Loyal Customers
2839,1453,1,339.88,1,3,2,3,At Risk
2840,539,0.042553191,712.91,3,1,4,3,Potential Loyalists
2841,585,0.102564103,1317.14,3,2,5,4,Loyal Customers
2843,665,0.1,612.54,3,2,4,3,Potential Loyalists
2845,1017,1,172.04,2,3,1,2,Customers Needing Attention
2846,1555,1,400.34,1,3,3,3,At Risk
2848,889,0.058823529,342.97,2,1,2,2,Customers Needing Attention
2850,239,0.066666667,610,4,1,4,3,Potential Loyalists
2854,1161,1,457.8,2,3,3,3,Customers Needing Attention
2856,890,1,224.69,2,3,2,3,Customers Needing Attention
2857,1311,0.285714286,524.64,1,3,3,3,At Risk
2858,556,1,22.7,3,3,1,2,Customers Needing Attention
2859,1713,1,312.91,1,3,2,3,At Risk
2860,865,0.1,418.26,2,2,3,3,Customers Needing Attention
2861,463,0.06122449,847.06,4,1,5,3,Potential Loyalists
2862,779,0.166666667,528.26,3,3,3,3,Potential Loyalists
2863,1287,1,192.63,1,3,1,2,Hibernating
2864,587,1,179.13,3,3,1,2,Customers Needing Attention
2865,903,0.074074074,375.29,2,1,2,2,Customers Needing Attention
2866,212,0.072727273,1288.88,4,1,5,3,Potential Loyalists
2867,193,1,214.5,5,3,1,2,Potential Loyalists
2868,737,0.181818182,540.37,3,3,4,4,Loyal Customers
2869,1692,1,412.84,1,3,3,3,At Risk
2870,1908,1,253.6,1,3,2,3,At Risk
2871,1685,0.666666667,161.7,1,3,1,2,Hibernating
2872,565,1,50.48,3,3,1,2,Customers Needing Attention
2874,415,0.12,957.44,4,2,5,4,Loyal Customers
2875,1336,0.333333333,383.86,1,3,2,3,At Risk
2876,864,0.121212121,1333.36,2,2,5,4,At Risk
2877,424,0.085714286,283.42,4,2,2,2,Potential Loyalists
2878,34,1,98.15,5,3,1,2,Potential Loyalists
2879,1103,1,490.5,2,3,3,3,Customers Needing Attention
2880,527,0.15,1004.72,3,3,5,4,Loyal Customers
2882,118,0.06779661,1306.31,5,1,5,3,Loyal Customers
2883,688,0.088235294,873.82,3,2,5,4,Loyal Customers
2884,1758,1,433.44,1,3,3,3,At Risk
2885,836,1,21.07,2,3,1,2,Customers Needing Attention
2886,220,0.230769231,1128.07,4,3,5,4,Loyal Customers
2889,170,0.072727273,1032.9,5,1,5,3,Loyal Customers
2890,174,1,349.61,5,3,2,3,Loyal Customers
2891,725,0.666666667,889.63,3,3,5,4,Loyal Customers
2893,1138,1,263.99,2,3,2,3,Customers Needing Attention
2894,74,0.051282051,542.58,5,1,4,3,Loyal Customers
2895,785,1,444.89,2,3,3,3,Customers Needing Attention
2897,1273,0.230769231,548.76,1,3,4,4,Cant Lose Them
2899,472,0.133333333,760.79,3,2,4,3,Potential Loyalists
2900,561,1,35.74,3,3,1,2,Customers Needing Attention
2902,587,0.066666667,106.2,3,1,1,1,Promising
2905,830,0.066666667,739.12,2,1,4,3,Customers Needing Attention
2907,127,1,398.89,5,3,3,3,Loyal Customers
2908,1449,1,474.14,1,3,3,3,At Risk
2909,916,0.176470588,1127.74,2,3,5,4,At Risk
2910,1635,1,50.49,1,3,1,2,Hibernating
2911,1485,1,138.28,1,3,1,2,Hibernating
2912,1741,1,400.34,1,3,3,3,At Risk
2913,707,1,127.94,3,3,1,2,Customers Needing Attention
2914,71,0.066666667,869.4,5,1,5,3,Loyal Customers
2916,1899,1,461.69,1,3,3,3,At Risk
2917,573,0.25,338.74,3,3,2,3,Potential Loyalists
2918,1459,1,275.29,1,3,2,3,At Risk
2920,737,1,274.39,3,3,2,3,Potential Loyalists
2921,1183,1,265.1,2,3,2,3,Customers Needing Attention
2922,12,0.06779661,939.63,5,1,5,3,Loyal Customers
2923,472,0.117647059,541.8,3,2,4,3,Potential Loyalists
2924,359,0.057142857,375.58,4,1,2,2,Potential Loyalists
2925,828,0.057142857,600.29,2,1,4,3,Customers Needing Attention
2926,494,0.5,673.67,3,3,4,4,Loyal Customers
2927,1288,0.125,294.7,1,2,2,2,Hibernating
2928,543,0.093023256,928.46,3,2,5,4,Loyal Customers
2929,1371,0.176470588,565.86,1,3,4,4,Cant Lose Them
2930,688,0.25,955.85,3,3,5,4,Loyal Customers
2931,530,0.075,973.27,3,1,5,3,Potential Loyalists
2932,773,0.5,721.65,3,3,4,4,Loyal Customers
2934,1196,1,436.73,2,3,3,3,Customers Needing Attention
2935,373,1,398.35,4,3,3,3,Potential Loyalists
2937,319,0.214285714,992.12,4,3,5,4,Loyal Customers
2938,632,0.083333333,1039.64,3,2,5,4,Loyal Customers
2939,492,0.045454545,317.13,3,1,2,2,Customers Needing Attention
2940,217,0.105263158,1177.8,4,2,5,4,Loyal Customers
2941,416,0.137254902,1330,4,3,5,4,Loyal Customers
2943,505,0.052631579,216.41,3,1,1,1,Promising
2944,1322,1,140.19,1,3,1,2,Hibernating
2945,844,0.115384615,632.42,2,2,4,3,Customers Needing Attention
2946,13,0.105263158,128.87,5,2,1,2,Potential Loyalists
2947,991,1,219.78,2,3,2,3,Customers Needing Attention
2948,109,1,216.74,5,3,1,2,Potential Loyalists
2950,527,1,230.65,3,3,2,3,Potential Loyalists
2951,922,0.16,1099.27,2,3,5,4,At Risk
2953,15,0.051724138,503.42,5,1,3,2,Potential Loyalists
2955,629,1,34.84,3,3,1,2,Customers Needing Attention
2956,770,1,406.65,3,3,3,3,Potential Loyalists
2958,1838,1,374.01,1,3,2,3,At Risk
2959,1348,1,328.5,1,3,2,3,At Risk
2960,514,0.121212121,1286.6,3,2,5,4,Loyal Customers
2961,254,0.066666667,749.16,4,1,4,3,Potential Loyalists
2963,37,1,396.53,5,3,3,3,Loyal Customers
2964,141,0.066666667,804.27,5,1,5,3,Loyal Customers
2965,1649,1,483.92,1,3,3,3,At Risk
2966,241,0.08,586.57,4,2,4,3,Potential Loyalists
2967,1808,1,158,1,3,1,2,Hibernating
2968,453,1,286.46,4,3,2,3,Potential Loyalists
2970,321,0.127659574,1522.07,4,2,5,4,Loyal Customers
2971,3,0.086956522,1336.6,5,2,5,4,Champions
2972,1730,1,154.85,1,3,1,2,Hibernating
2973,383,0.115384615,570.55,4,2,4,3,Potential Loyalists
2974,1155,0.076923077,589.7,2,1,4,3,Customers Needing Attention
2976,1088,0.105263158,635.81,2,2,4,3,Customers Needing Attention
2977,729,1,285.37,3,3,2,3,Potential Loyalists
2978,1123,1,272.6,2,3,2,3,Customers Needing Attention
2979,573,1,66.84,3,3,1,2,Customers Needing Attention
2980,1124,1,131.36,2,3,1,2,Customers Needing Attention
2982,1026,0.111111111,382.55,2,2,2,2,Customers Needing Attention
2983,1195,0.15,674.01,2,3,4,4,At Risk
2984,1485,1,421.11,1,3,3,3,At Risk
2985,287,1,287.95,4,3,2,3,Potential Loyalists
2986,772,0.121212121,1371.06,3,2,5,4,Loyal Customers
2987,805,0.074074074,488.76,2,1,3,2,Customers Needing Attention
2991,81,1,69.71,5,3,1,2,Potential Loyalists
2994,276,1,182.08,4,3,1,2,Potential Loyalists
2995,1292,0.2,817.8,1,3,5,4,Cant Lose Them
2996,153,1,137.47,5,3,1,2,Potential Loyalists
2998,131,0.142857143,933.86,5,3,5,4,Champions
2999,117,0.084745763,1440.83,5,2,5,4,Champions
3002,1203,0.25,559.78,2,3,4,4,At Risk
3003,1615,1,14.72,1,3,1,2,Hibernating
3004,182,0.095238095,444.89,5,2,3,3,Loyal Customers
3005,499,1,433.97,3,3,3,3,Potential Loyalists
3006,1459,1,71.9,1,3,1,2,Hibernating
3007,511,0.066666667,830.12,3,1,5,3,Potential Loyalists
3009,363,0.090909091,660.65,4,2,4,3,Potential Loyalists
3010,576,0.2,302.85,3,3,2,3,Potential Loyalists
3011,869,0.058823529,395,2,1,3,2,Customers Needing Attention
3013,380,1,33.33,4,3,1,2,Potential Loyalists
3014,1591,0.222222222,347.94,1,3,2,3,At Risk
3015,807,1,30.93,2,3,1,2,Customers Needing Attention
3016,129,0.103448276,700.27,5,2,4,3,Loyal Customers
3017,375,0.095238095,722.63,4,2,4,3,Potential Loyalists
3018,280,0.133333333,1488.17,4,2,5,4,Loyal Customers
3019,482,1,435.71,3,3,3,3,Potential Loyalists
3020,341,0.142857143,546.39,4,3,4,4,Loyal Customers
3021,1840,1,339.16,1,3,2,3,At Risk
3022,1221,0.086956522,422.99,2,2,3,3,Customers Needing Attention
3023,198,0.052631579,304.31,5,1,2,2,Potential Loyalists
3024,1334,1,13.25,1,3,1,2,Hibernating
3025,728,0.09375,941.17,3,2,5,4,Loyal Customers
3026,676,1,415.22,3,3,3,3,Potential Loyalists
3027,781,0.088235294,874.34,2,2,5,4,At Risk
3029,186,1,26.36,5,3,1,2,Potential Loyalists
3030,1641,0.666666667,327.53,1,3,2,3,At Risk
3031,949,1,216.79,2,3,1,2,Customers Needing Attention
3032,185,0.081081081,869.55,5,2,5,4,Champions
3033,16,0.103448276,832.49,5,2,5,4,Champions
3034,947,0.666666667,654.03,2,3,4,4,At Risk
3036,1410,0.666666667,416.17,1,3,3,3,At Risk
3037,457,1,448.33,4,3,3,3,Potential Loyalists
3038,88,0.064516129,665.39,5,1,4,3,Loyal Customers
3039,95,0.042553191,464.46,5,1,3,2,Potential Loyalists
3041,780,0.333333333,493.85,2,3,3,3,Customers Needing Attention
3042,713,0.102564103,646.73,3,2,4,3,Potential Loyalists
3043,1091,1,229.88,2,3,2,3,Customers Needing Attention
3044,83,0.044444444,769.35,5,1,4,3,Loyal Customers
3045,359,0.5,339.65,4,3,2,3,Potential Loyalists
3046,1761,0.285714286,512.36,1,3,3,3,At Risk
3048,677,0.444444444,1096.72,3,3,5,4,Loyal Customers
3049,543,0.136363636,544.74,3,3,4,4,Loyal Customers
3050,1318,1,473.72,1,3,3,3,At Risk
3051,1233,0.166666667,590.04,1,3,4,4,Cant Lose Them
3052,531,1,332.52,3,3,2,3,Potential Loyalists
3053,1516,1,112.82,1,3,1,2,Hibernating
3054,578,0.051282051,314.53,3,1,2,2,Customers Needing Attention
3055,1761,1,344.71,1,3,2,3,At Risk
3056,162,1,75.8,5,3,1,2,Potential Loyalists
3057,647,0.1,284.55,3,2,2,2,Customers Needing Attention
3058,3,1,427.89,5,3,3,3,Loyal Customers
3059,1862,1,348.33,1,3,2,3,At Risk
3060,684,0.066666667,131.91,3,1,1,1,Promising
3061,796,1,249.04,2,3,2,3,Customers Needing Attention
3062,1517,1,480.54,1,3,3,3,At Risk
3063,1376,1,650.83,1,3,4,4,Cant Lose Them
3064,366,2,587.34,4,5,4,5,Champions
3065,154,0.071428571,1331.21,5,1,5,3,Loyal Customers
3066,632,0.081081081,356.42,3,2,2,2,Customers Needing Attention
3067,97,0.045454545,595.04,5,1,4,3,Loyal Customers
3068,467,0.11627907,1477.27,4,2,5,4,Loyal Customers
3069,124,0.084745763,1170.08,5,2,5,4,Champions
3071,1432,1,11.41,1,3,1,2,Hibernating
3072,903,0.178571429,927.09,2,3,5,4,At Risk
3073,236,0.068965517,463.91,4,1,3,2,Potential Loyalists
3074,147,1,238.61,5,3,2,3,Loyal Customers
3075,262,0.25,493.46,4,3,3,3,Potential Loyalists
3077,1709,0.25,653.69,1,3,4,4,Cant Lose Them
3078,273,0.25,721.63,4,3,4,4,Loyal Customers
3079,550,1,111.02,3,3,1,2,Customers Needing Attention
3082,82,0.4,674.06,5,3,4,4,Champions
3083,315,0.04,543.62,4,1,4,3,Potential Loyalists
3084,110,0.045454545,656.37,5,1,4,3,Loyal Customers
3085,628,1,104,3,3,1,2,Customers Needing Attention
3086,174,0.045454545,619.56,5,1,4,3,Loyal Customers
3087,933,0.103448276,540.47,2,2,4,3,Customers Needing Attention
3088,96,0.085106383,824.16,5,2,5,4,Champions
3089,528,0.1,809.59,3,2,5,4,Loyal Customers
3091,120,1,295.67,5,3,2,3,Loyal Customers
3093,829,0.4,450.12,2,3,3,3,Customers Needing Attention
3094,891,0.4,780.85,2,3,4,4,At Risk
3095,538,0.176470588,698.91,3,3,4,4,Loyal Customers
3096,761,1,373.05,3,3,2,3,Potential Loyalists
3097,46,0.25,150.43,5,3,1,2,Potential Loyalists
3098,341,1,389.1,4,3,3,3,Potential Loyalists
3100,438,0.1,804.95,4,2,5,4,Loyal Customers
3101,156,1,36.53,5,3,1,2,Potential Loyalists
3102,1285,1,159.73,1,3,1,2,Hibernating
3104,69,0.125,545.72,5,2,4,3,Loyal Customers
3105,470,0.128205128,1398.3,4,2,5,4,Loyal Customers
3106,950,0.086956522,178.3,2,2,1,2,Customers Needing Attention
3107,1416,1,49.95,1,3,1,2,Hibernating
3109,545,0.051282051,529.93,3,1,4,3,Potential Loyalists
3110,653,0.088235294,205,3,2,1,2,Customers Needing Attention
3111,161,0.055555556,687.77,5,1,4,3,Loyal Customers
3112,1112,1,151.93,2,3,1,2,Customers Needing Attention
3113,962,0.068965517,269.19,2,1,2,2,Customers Needing Attention
3114,559,1,430.8,3,3,3,3,Potential Loyalists
3115,680,0.075,875.71,3,1,5,3,Potential Loyalists
3116,1103,1,196.3,2,3,1,2,Customers Needing Attention
3117,427,1,141.31,4,3,1,2,Potential Loyalists
3118,306,0.103448276,475.06,4,2,3,3,Potential Loyalists
3119,1669,1,37.25,1,3,1,2,Hibernating
3120,181,0.093023256,1071.87,5,2,5,4,Champions
3121,1663,0.222222222,567.34,1,3,4,4,Cant Lose Them
3122,545,0.105263158,284.05,3,2,2,2,Customers Needing Attention
3123,685,0.08,640.54,3,2,4,3,Potential Loyalists
3124,1162,1,75.63,2,3,1,2,Customers Needing Attention
3125,432,1,189.48,4,3,1,2,Potential Loyalists
3126,352,0.137931034,1307.1,4,3,5,4,Loyal Customers
3128,1427,1,436.52,1,3,3,3,At Risk
3129,44,0.052631579,482.22,5,1,3,2,Potential Loyalists
3130,997,0.1,566.8,2,2,4,3,Customers Needing Attention
3131,118,0.075,538.08,5,1,4,3,Loyal Customers
3133,24,0.036363636,454.51,5,1,3,2,Potential Loyalists
3134,42,1,172.29,5,3,1,2,Potential Loyalists
3136,1316,1,383.4,1,3,2,3,At Risk
3137,562,1,100.25,3,3,1,2,Customers Needing Attention
3138,518,0.153846154,1273.54,3,3,5,4,Loyal Customers
3139,1025,0.428571429,1032.39,2,3,5,4,At Risk
3140,377,0.08,298.73,4,2,2,2,Potential Loyalists
3141,1452,0.25,400.75,1,3,3,3,At Risk
3142,781,1,59.41,2,3,1,2,Customers Needing Attention
3143,229,0.137931034,1000.8,4,3,5,4,Loyal Customers
3146,1710,1,424.1,1,3,3,3,At Risk
3147,122,0.064516129,725.06,5,1,4,3,Loyal Customers
3148,938,0.103448276,1145.68,2,2,5,4,At Risk
3149,555,1,113.48,3,3,1,2,Customers Needing Attention
3150,884,0.111111111,635.99,2,2,4,3,Customers Needing Attention
3151,303,0.125,634.26,4,2,4,3,Potential Loyalists
3152,236,1,124.94,4,3,1,2,Potential Loyalists
3153,688,0.054054054,544.69,3,1,4,3,Potential Loyalists
3154,479,0.090909091,490.19,3,2,3,3,Potential Loyalists
3156,23,0.035087719,431.88,5,1,3,2,Potential Loyalists
3157,337,0.081632653,696.06,4,2,4,3,Potential Loyalists
3158,373,0.078431373,1266.8,4,1,5,3,Potential Loyalists
3159,475,0.111111111,561.74,3,2,4,3,Potential Loyalists
3160,1114,0.133333333,708.15,2,2,4,3,Customers Needing Attention
3161,277,0.285714286,692.47,4,3,4,4,Loyal Customers
3162,367,0.048780488,561.7,4,1,4,3,Potential Loyalists
3163,1274,1,386.27,1,3,3,3,At Risk
3165,208,0.076923077,702.9,4,1,4,3,Potential Loyalists
3166,168,0.047619048,529.63,5,1,4,3,Loyal Customers
3169,246,0.115384615,265.64,4,2,2,2,Potential Loyalists
3170,46,1,358.42,5,3,2,3,Loyal Customers
3171,95,0.090909091,928.82,5,2,5,4,Champions
3173,779,0.5,838.52,3,3,5,4,Loyal Customers
3174,1279,0.157894737,494.17,1,3,3,3,At Risk
3175,1279,1,383.36,1,3,2,3,At Risk
3176,1719,1,271.65,1,3,2,3,At Risk
3177,989,1,172.7,2,3,1,2,Customers Needing Attention
3178,811,1,142.51,2,3,1,2,Customers Needing Attention
3179,247,1,461.42,4,3,3,3,Potential Loyalists
3180,1245,0.333333333,366.7,1,3,2,3,At Risk
3181,929,1,190.74,2,3,1,2,Customers Needing Attention
3182,975,0.1,931.56,2,2,5,4,At Risk
3183,295,1,113.06,4,3,1,2,Potential Loyalists
3185,1790,1,167.86,1,3,1,2,Hibernating
3186,1750,1,253.72,1,3,2,3,At Risk
3187,974,0.166666667,910.59,2,3,5,4,At Risk
3188,374,1,281.7,4,3,2,3,Potential Loyalists
3189,1593,1,343.22,1,3,2,3,At Risk
3190,1051,0.074074074,430.07,2,1,3,2,Customers Needing Attention
3192,147,1,177.94,5,3,1,2,Potential Loyalists
3193,7,0.032258065,830.72,5,1,5,3,Loyal Customers
3194,1325,1,142.47,1,3,1,2,Hibernating
3195,1420,1,285.94,1,3,2,3,At Risk
3197,375,0.333333333,598.36,4,3,4,4,Loyal Customers
3198,1040,1,305.05,2,3,2,3,Customers Needing Attention
3199,970,1,303.32,2,3,2,3,Customers Needing Attention
3200,205,0.086956522,1057.09,5,2,5,4,Champions
3201,390,0.042553191,457.95,4,1,3,2,Potential Loyalists
3202,257,0.06122449,862.58,4,1,5,3,Potential Loyalists
3205,421,0.105263158,1238.24,4,2,5,4,Loyal Customers
3206,558,1,222.58,3,3,2,3,Potential Loyalists
3207,329,1,398.68,4,3,3,3,Potential Loyalists
3208,143,0.068181818,1232.9,5,1,5,3,Loyal Customers
3209,1617,1,226.75,1,3,2,3,At Risk
3211,1069,1,208.22,2,3,1,2,Customers Needing Attention
3212,841,0.5,375.34,2,3,2,3,Customers Needing Attention
3214,1109,1,273.5,2,3,2,3,Customers Needing Attention
3215,1726,1,35.89,1,3,1,2,Hibernating
3216,9,0.055555556,438.77,5,1,3,2,Potential Loyalists
3217,451,0.105263158,432.37,4,2,3,3,Potential Loyalists
3218,763,0.285714286,643.19,3,3,4,4,Loyal Customers
3219,558,1,185.12,3,3,1,2,Customers Needing Attention
3220,1531,1,286.4,1,3,2,3,At Risk
3222,668,0.107142857,612.47,3,2,4,3,Potential Loyalists
3223,587,0.071428571,703.38,3,1,4,3,Potential Loyalists
3224,74,0.086206897,1593.58,5,2,5,4,Champions
3225,521,0.043478261,242.4,3,1,2,2,Customers Needing Attention
3226,445,0.074074074,263.23,4,1,2,2,Potential Loyalists
3227,29,0.08,493.91,5,2,3,3,Loyal Customers
3229,78,0.066666667,601.2,5,1,4,3,Loyal Customers
3230,409,0.153846154,549.38,4,3,4,4,Loyal Customers
3231,1095,1,363.8,2,3,2,3,Customers Needing Attention
3232,423,1,204.1,4,3,1,2,Potential Loyalists
3233,1315,1,261.2,1,3,2,3,At Risk
3234,101,0.085714286,485.2,5,2,3,3,Loyal Customers
3235,249,1,245.03,4,3,2,3,Potential Loyalists
3236,666,1,170.28,3,3,1,2,Customers Needing Attention
3237,472,0.1,431.3,3,2,3,3,Potential Loyalists
3238,341,0.111111111,643.11,4,2,4,3,Potential Loyalists
3239,765,0.214285714,628.19,3,3,4,4,Loyal Customers
3240,283,0.057142857,513.89,4,1,3,2,Potential Loyalists
3241,1585,1,277.54,1,3,2,3,At Risk
3243,187,0.11627907,1246.12,5,2,5,4,Champions
3244,401,0.666666667,384.08,4,3,2,3,Potential Loyalists
3245,1222,1,31.48,2,3,1,2,Customers Needing Attention
3246,1366,0.1,441.2,1,2,3,3,At Risk
3247,1223,0.111111111,366.08,2,2,2,2,Customers Needing Attention
3248,459,0.071428571,809.13,4,1,5,3,Potential Loyalists
3249,109,0.058823529,841,5,1,5,3,Loyal Customers
3250,544,1,496.25,3,3,3,3,Potential Loyalists
3251,1651,1,460.62,1,3,3,3,At Risk
3252,877,0.083333333,446.46,2,2,3,3,Customers Needing Attention
3253,231,0.111111111,639.64,4,2,4,3,Potential Loyalists
3254,460,0.086956522,851.98,4,2,5,4,Loyal Customers
3255,309,0.075471698,868.29,4,1,5,3,Potential Loyalists
3257,451,0.063829787,436.29,4,1,3,2,Potential Loyalists
3258,323,0.073170732,1193.65,4,1,5,3,Potential Loyalists
3261,1572,1,423.24,1,3,3,3,At Risk
3262,789,0.153846154,847.04,2,3,5,4,At Risk
3263,504,0.111111111,518.97,3,2,3,3,Potential Loyalists
3265,1390,1,105.54,1,3,1,2,Hibernating
3266,661,1,168.6,3,3,1,2,Customers Needing Attention
3267,306,0.086956522,1493.61,4,2,5,4,Loyal Customers
3268,1512,1,45.75,1,3,1,2,Hibernating
3269,576,0.088235294,617.15,3,2,4,3,Potential Loyalists
3271,766,0.111111111,840.5,3,2,5,4,Loyal Customers
3272,1225,0.090909091,518.24,2,2,3,3,Customers Needing Attention
3273,961,0.096774194,777.4,2,2,4,3,Customers Needing Attention
3274,573,1,416.32,3,3,3,3,Potential Loyalists
3275,900,1,126,2,3,1,2,Customers Needing Attention
3279,1509,1,85.31,1,3,1,2,Hibernating
3281,1231,1,89.41,2,3,1,2,Customers Needing Attention
3282,7,0.083333333,1258,5,2,5,4,Champions
3284,1431,1,396.25,1,3,3,3,At Risk
3285,468,0.119047619,1319.47,4,2,5,4,Loyal Customers
3286,563,0.119047619,785.41,3,2,4,3,Potential Loyalists
3287,1093,1,36.22,2,3,1,2,Customers Needing Attention
3288,1618,1,365.29,1,3,2,3,At Risk
3289,298,0.093023256,731.01,4,2,4,3,Potential Loyalists
3290,80,0.107142857,272.43,5,2,2,2,Potential Loyalists
3291,1452,0.222222222,670.82,1,3,4,4,Cant Lose Them
3292,534,0.15,1773.36,3,3,5,4,Loyal Customers
3293,451,1,360.03,4,3,2,3,Potential Loyalists
3295,383,0.142857143,692.5,4,3,4,4,Loyal Customers
3298,1130,1,80.46,2,3,1,2,Customers Needing Attention
3299,1874,1,492.67,1,3,3,3,At Risk
3300,613,1,447.39,3,3,3,3,Potential Loyalists
3301,929,1,470.52,2,3,3,3,Customers Needing Attention
3302,1109,0.166666667,367.74,2,3,2,3,Customers Needing Attention
3303,509,0.078947368,824.63,3,1,5,3,Potential Loyalists
